









Frequency of observations in the selected location(s).:
Number of taxa: 	279

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	64.0	29.0	30.0	53.0	39.0	37.0	36.0	34.0	20.0	22.0	27.0	49.0	31.0	37.0	47.0	41.0	40.0	33.0	19.0	35.0	42.0	32.0	34.0	41.0	21.0	36.0	34.0	22.0	23.0	22.0	22.0	54.0	43.0	41.0	38.0	48.0	82.0	48.0	69.0	107.0	45.0	49.0	31.0	27.0	20.0	35.0	23.0	81.0	

Western Gerygone (<em class="sci">Gerygone fusca</em>)	0.0	0.0	0.0015	0.0188679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0204082	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0238095	0.03125	0.0	0.0	0.0	0.0277778	0.0	0.0	0.0434783	0.0454545	0.0	0.0185185	0.0	0.0243902	0.0	0.0	0.0121951	0.0208333	0.0144928	0.0	0.0222222	0.0	0.0	0.037037	0.05	0.0	0.0	0.0	
Grey-crowned Babbler (<em class="sci">Pomatostomus temporalis</em>)	0.015625	0.0344828	0.0	0.0377358	0.0	0.0810811	0.0277778	0.0294118	0.0	0.0015	0.0	0.0	0.0645161	0.0540541	0.0425532	0.0243902	0.1	0.0	0.0	0.0571429	0.047619	0.03125	0.0	0.097561	0.0	0.0	0.0882353	0.0	0.0	0.0909091	0.0909091	0.0555556	0.0232558	0.0243902	0.0263158	0.0208333	0.0731707	0.0	0.0144928	0.0373832	0.0222222	0.0	0.0967742	0.037037	0.0	0.0	0.0	0.0617284	
White-browed Babbler (<em class="sci">Pomatostomus superciliosus</em>)	0.015625	0.0344828	0.0	0.0377358	0.0	0.0540541	0.0277778	0.0	0.1	0.0	0.1111111	0.0612245	0.0	0.0	0.0	0.0015	0.0	0.030303	0.0	0.0	0.0	0.09375	0.0882353	0.0243902	0.047619	0.0	0.0	0.0909091	0.0	0.0454545	0.0	0.0555556	0.0465116	0.0487805	0.0263158	0.0208333	0.0731707	0.0833333	0.115942	0.0654206	0.0444444	0.0204082	0.0	0.0	0.1	0.0015	0.0	0.0	
Australian Logrunner (<em class="sci">Orthonyx temminckii</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0285714	0.0	0.0	
Spotted Quail-thrush (<em class="sci">Cinclosoma punctatum</em>)	0.0	0.0344828	0.0	0.0	0.0	0.0	0.0277778	0.0	0.0	0.0015	0.037037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0243902	0.0263158	0.0	0.0	0.0	0.0015	0.0015	0.0222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-faced Cuckooshrike (<em class="sci">Coracina novaehollandiae</em>)	0.203125	0.1724138	0.3333333	0.2264151	0.1794872	0.1351351	0.25	0.2058824	0.25	0.3181818	0.1111111	0.2040816	0.3548387	0.1891892	0.2765957	0.2195122	0.275	0.2121212	0.1578947	0.1142857	0.047619	0.0625	0.1470588	0.097561	0.1428571	0.2777778	0.2058824	0.1363636	0.0869565	0.2272727	0.1363636	0.1666667	0.2093023	0.2926829	0.3421053	0.2083333	0.2926829	0.4583333	0.2318841	0.2803738	0.3555556	0.3061224	0.2580645	0.2592593	0.25	0.2857143	0.1304348	0.3703704	
White-bellied Cuckooshrike (<em class="sci">Coracina papuensis</em>)	0.0	0.0	0.0333333	0.0	0.025641	0.0	0.0	0.0	0.1	0.0454545	0.0740741	0.0	0.0	0.027027	0.0	0.0	0.0	0.0	0.0	0.0285714	0.0	0.0	0.0294118	0.0243902	0.0	0.0	0.0	0.0454545	0.0	0.0454545	0.0454545	0.0	0.0465116	0.0243902	0.0263158	0.0208333	0.0365854	0.0	0.0434783	0.0373832	0.0444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-winged Triller (<em class="sci">Lalage tricolor</em>)	0.078125	0.1034483	0.1333333	0.0188679	0.0	0.027027	0.0277778	0.0	0.0	0.0454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545	0.0	0.0	0.0487805	0.0	0.0208333	0.0731707	0.0625	0.173913	0.1214953	0.1333333	0.122449	0.2903226	0.037037	0.05	0.0285714	0.0434783	0.0123457	
Sahul Cicadabird (<em class="sci">Edolisoma tenuirostre</em>)	0.0	0.0344828	0.1333333	0.0	0.025641	0.0540541	0.1388889	0.0	0.0	0.0454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0724638	0.0934579	0.0666667	0.0408163	0.0322581	0.0740741	0.1	0.0	0.0434783	0.0493827	
Varied Sittella (<em class="sci">Daphoenositta chrysoptera</em>)	0.046875	0.0	0.0333333	0.0377358	0.0512821	0.0	0.0015	0.0294118	0.1	0.0	0.1851852	0.0408163	0.0	0.0540541	0.0425532	0.0487805	0.05	0.030303	0.0526316	0.0285714	0.0238095	0.0625	0.0	0.0243902	0.047619	0.0833333	0.0588235	0.0909091	0.0	0.0454545	0.0	0.037037	0.0465116	0.0731707	0.0526316	0.0625	0.0365854	0.0625	0.0434783	0.0654206	0.0222222	0.0612245	0.0967742	0.0	0.05	0.0	0.0	0.0246914	
Eastern Whipbird (<em class="sci">Psophodes olivaceus</em>)	0.03125	0.0344828	0.0	0.0015	0.0	0.0540541	0.0	0.0588235	0.0015	0.0454545	0.0	0.0	0.0	0.0	0.0212766	0.0	0.025	0.0	0.0	0.0285714	0.0	0.0	0.0294118	0.0	0.0	0.0277778	0.0	0.0454545	0.0	0.0	0.0454545	0.0	0.0	0.0	0.0	0.0208333	0.0	0.0	0.057971	0.0186916	0.0	0.0	0.0	0.037037	0.05	0.0857143	0.0434783	0.0740741	
Eastern Shrike-tit (<em class="sci">Falcunculus frontatus</em>)	0.0	0.0344828	0.0666667	0.0	0.0512821	0.0	0.0	0.0294118	0.05	0.0909091	0.0740741	0.0	0.0	0.0	0.0	0.0243902	0.0	0.030303	0.1052632	0.0285714	0.0238095	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545	0.0	0.0555556	0.0697674	0.0487805	0.0263158	0.0208333	0.0243902	0.0208333	0.0724638	0.0841121	0.0666667	0.0204082	0.0	0.0	0.0	0.0	0.0	0.0	
Grey Shrikethrush (<em class="sci">Colluricincla harmonica</em>)	0.0625	0.0344828	0.2666667	0.0566038	0.1794872	0.1081081	0.1388889	0.0882353	0.2	0.2727273	0.3333333	0.122449	0.1290323	0.1891892	0.0851064	0.1707317	0.1	0.1818182	0.2105263	0.1428571	0.1666667	0.15625	0.0882353	0.195122	0.1904762	0.0555556	0.0588235	0.2272727	0.1304348	0.0909091	0.2272727	0.1851852	0.1627907	0.195122	0.1578947	0.0625	0.1829268	0.1666667	0.2463768	0.1869159	0.2444444	0.1632653	0.0967742	0.1111111	0.15	0.2285714	0.0434783	0.1358025	
Olive Whistler (<em class="sci">Pachycephala olivacea</em>)	0.03125	0.0344828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0144928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Golden Whistler (<em class="sci">Pachycephala pectoralis</em>)	0.0625	0.0	0.0	0.0015	0.025641	0.027027	0.1111111	0.0588235	0.0	0.1363636	0.0740741	0.0204082	0.0645161	0.1351351	0.1914894	0.1463415	0.225	0.2121212	0.2105263	0.1142857	0.1666667	0.09375	0.1764706	0.1707317	0.0952381	0.1111111	0.0882353	0.2727273	0.1304348	0.1363636	0.0909091	0.1296296	0.0930233	0.1707317	0.1052632	0.1875	0.0015	0.0625	0.057971	0.0560748	0.0222222	0.0408163	0.0015	0.037037	0.1	0.1428571	0.0	0.0617284	
Rufous Whistler (<em class="sci">Pachycephala rufiventris</em>)	0.15625	0.0344828	0.4333333	0.1320755	0.1794872	0.1081081	0.1388889	0.0882353	0.05	0.1363636	0.3703704	0.1836735	0.1612903	0.027027	0.0425532	0.0243902	0.1	0.030303	0.0015	0.0	0.0952381	0.0	0.0882353	0.0	0.047619	0.0277778	0.0	0.0454545	0.0	0.0909091	0.0454545	0.0185185	0.1860465	0.3658537	0.1842105	0.2916667	0.4634146	0.2708333	0.3043478	0.2803738	0.4	0.2857143	0.3870968	0.1111111	0.3	0.3142857	0.3478261	0.2839506	
Olive-backed Oriole (<em class="sci">Oriolus sagittatus</em>)	0.03125	0.1034483	0.2	0.0754717	0.025641	0.0	0.0277778	0.0294118	0.05	0.0909091	0.037037	0.0408163	0.0	0.027027	0.0425532	0.0	0.0	0.0606061	0.0526316	0.0	0.0	0.0	0.0	0.0	0.0	0.0277778	0.0	0.0454545	0.0434783	0.0	0.0	0.1296296	0.1860465	0.1219512	0.0526316	0.1041667	0.1707317	0.1458333	0.173913	0.1495327	0.1333333	0.1428571	0.0322581	0.1111111	0.15	0.2	0.0434783	0.1604938	
Australasian Figbird (<em class="sci">Sphecotheres vieilloti</em>)	0.03125	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0212766	0.0	0.0	0.0	0.0	0.0	0.0	0.03125	0.0294118	0.0243902	0.0952381	0.0555556	0.0882353	0.0015	0.0869565	0.0015	0.0	0.0	0.0	0.0	0.0789474	0.0208333	0.0	0.0208333	0.0289855	0.046729	0.0222222	0.0204082	0.0	0.0	0.0	0.0285714	0.0	0.0123457	
Masked Woodswallow (<em class="sci">Artamus personatus</em>)	0.0	0.0	0.0	0.0188679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0487805	0.0263158	0.0208333	0.0365854	0.0	0.0144928	0.0654206	0.0	0.0204082	0.0645161	0.0	0.0015	0.0	0.0	0.0	
White-browed Woodswallow (<em class="sci">Artamus superciliosus</em>)	0.015625	0.0344828	0.2	0.0188679	0.0015	0.0540541	0.0	0.0	0.0	0.0909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0487805	0.0	0.0208333	0.0365854	0.0	0.0144928	0.0747664	0.0444444	0.0204082	0.1290323	0.037037	0.0015	0.0	0.0434783	0.0	
Masked/White-browed Woodswallow (<em class="sci">Artamus personatus/superciliosus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0243902	0.0	0.0	0.0121951	0.0	0.0	0.0	0.0	0.0204082	0.0	0.0	0.0	0.0	0.0	0.0	
Dusky Woodswallow (<em class="sci">Artamus cyanopterus</em>)	0.078125	0.0	0.1	0.0566038	0.0769231	0.027027	0.0555556	0.0588235	0.15	0.0909091	0.0740741	0.0612245	0.0	0.027027	0.0425532	0.0243902	0.0	0.0606061	0.0	0.0285714	0.0238095	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0909091	0.037037	0.1162791	0.1707317	0.1052632	0.0833333	0.1219512	0.1041667	0.115942	0.1214953	0.1111111	0.0408163	0.0645161	0.0015	0.1	0.0	0.2608696	0.0987654	
woodswallow sp. (<em class="sci">Artamus sp.</em>)	0.0	0.0344828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0208333	0.0121951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Grey Butcherbird (<em class="sci">Cracticus torquatus</em>)	0.125	0.137931	0.0666667	0.1509434	0.1538462	0.1891892	0.1111111	0.1176471	0.2	0.2727273	0.1851852	0.244898	0.3548387	0.1891892	0.2553191	0.1463415	0.15	0.1818182	0.1578947	0.1428571	0.1190476	0.125	0.0588235	0.097561	0.1904762	0.1111111	0.1764706	0.0909091	0.0434783	0.1363636	0.0909091	0.2222222	0.0930233	0.1463415	0.2368421	0.125	0.1463415	0.2291667	0.115942	0.1308411	0.1777778	0.122449	0.2258065	0.1851852	0.1	0.2	0.0	0.2098765	
Pied Butcherbird (<em class="sci">Cracticus nigrogularis</em>)	0.125	0.0689655	0.1333333	0.1320755	0.0769231	0.1621622	0.1944444	0.2058824	0.2	0.2727273	0.3703704	0.2244898	0.1612903	0.1891892	0.1489362	0.1707317	0.325	0.2424242	0.1052632	0.1714286	0.2619048	0.25	0.2941176	0.2682927	0.1904762	0.3888889	0.4117647	0.3181818	0.4347826	0.2727273	0.2727273	0.2407407	0.2093023	0.2439024	0.3157895	0.1041667	0.195122	0.2083333	0.1594203	0.0560748	0.2	0.1632653	0.0967742	0.1111111	0.1	0.0857143	0.0434783	0.1111111	
Australian Magpie (<em class="sci">Gymnorhina tibicen</em>)	0.53125	0.4827586	0.5	0.6226415	0.3333333	0.7837838	0.3333333	0.5294118	0.65	0.5454545	0.6296296	0.6122449	0.5806452	0.6756757	0.6595745	0.6585366	0.6	0.5454545	0.6842105	0.4571429	0.4761905	0.6875	0.6470588	0.5609756	0.7619048	0.6388889	0.8823529	0.7272727	0.826087	0.6363636	0.5454545	0.6851852	0.5348837	0.4390244	0.7894737	0.5	0.6341463	0.6041667	0.4347826	0.4953271	0.7555556	0.5510204	0.6451613	0.5555556	0.65	0.4571429	0.4347826	0.5802469	
Pied Currawong (<em class="sci">Strepera graculina</em>)	0.359375	0.2413793	0.2	0.3396226	0.3333333	0.2702703	0.3055556	0.4117647	0.2	0.3636364	0.3703704	0.3469388	0.4193548	0.2702703	0.5319149	0.4146341	0.45	0.3333333	0.4210526	0.2857143	0.3095238	0.34375	0.2941176	0.2926829	0.3809524	0.3055556	0.3823529	0.2727273	0.4347826	0.4545455	0.1818182	0.462963	0.3953488	0.3902439	0.4473684	0.3333333	0.3414634	0.4583333	0.2463768	0.271028	0.2888889	0.2244898	0.2903226	0.3703704	0.2	0.4571429	0.0869565	0.3333333	
Willie Wagtail (<em class="sci">Rhipidura leucophrys</em>)	0.453125	0.3448276	0.6333333	0.3584906	0.3076923	0.3513514	0.3055556	0.3823529	0.55	0.2727273	0.5185185	0.4285714	0.3548387	0.3783784	0.3191489	0.2439024	0.45	0.5151515	0.2631579	0.4571429	0.2857143	0.53125	0.4705882	0.3414634	0.3809524	0.4722222	0.6764706	0.5454545	0.5217391	0.5454545	0.4090909	0.6111111	0.4418605	0.4390244	0.6842105	0.4375	0.5365854	0.5208333	0.4782609	0.4579439	0.4444444	0.5102041	0.483871	0.4074074	0.5	0.4571429	0.4782609	0.5432099	
Australian Rufous Fantail (<em class="sci">Rhipidura rufifrons</em>)	0.046875	0.0	0.0	0.0188679	0.025641	0.0	0.0	0.0	0.0015	0.0	0.037037	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0322581	0.0	0.05	0.0571429	0.0	0.0123457	
Grey Fantail (<em class="sci">Rhipidura albiscapa</em>)	0.3125	0.137931	0.1	0.0943396	0.3076923	0.1891892	0.4166667	0.2058824	0.15	0.2272727	0.1481481	0.2653061	0.2580645	0.1891892	0.1276596	0.1707317	0.2	0.1515152	0.1052632	0.1142857	0.1190476	0.15625	0.1176471	0.097561	0.1428571	0.2222222	0.3235294	0.4545455	0.0434783	0.2727273	0.1818182	0.2592593	0.255814	0.3414634	0.2368421	0.2291667	0.2195122	0.2916667	0.2028986	0.1308411	0.2444444	0.1836735	0.1290323	0.1851852	0.35	0.3428571	0.1304348	0.2469136	
Spangled Drongo (<em class="sci">Dicrurus bracteatus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545	0.037037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Paradise Riflebird (<em class="sci">Ptiloris paradiseus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0093458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-faced Monarch (<em class="sci">Monarcha melanopsis</em>)	0.046875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333	0.0121951	0.0	0.0	0.0186916	0.0	0.0	0.0	0.0	0.0	0.0571429	0.0	0.0	
Magpie-lark (<em class="sci">Grallina cyanoleuca</em>)	0.28125	0.2068966	0.2333333	0.3584906	0.1794872	0.4324324	0.3611111	0.2647059	0.5	0.3181818	0.4444444	0.3061224	0.3870968	0.4054054	0.3829787	0.4146341	0.525	0.4545455	0.1578947	0.2285714	0.2619048	0.46875	0.3529412	0.3414634	0.2380952	0.6111111	0.7647059	0.5	0.4782609	0.3181818	0.4090909	0.4814815	0.3255814	0.3170732	0.6052632	0.375	0.402439	0.4375	0.2608696	0.317757	0.3777778	0.244898	0.516129	0.4444444	0.4	0.3714286	0.3913043	0.3333333	
Leaden Flycatcher (<em class="sci">Myiagra rubecula</em>)	0.078125	0.0344828	0.0333333	0.0566038	0.0512821	0.027027	0.0	0.0	0.0	0.0909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0789474	0.0416667	0.0731707	0.0208333	0.0434783	0.046729	0.0222222	0.0	0.0	0.037037	0.0	0.0571429	0.0434783	0.0617284	
Satin Flycatcher (<em class="sci">Myiagra cyanoleuca</em>)	0.015625	0.0	0.0	0.0	0.025641	0.0	0.0277778	0.0	0.0	0.0454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0121951	0.0	0.0015	0.0	0.0	0.0	0.0322581	0.0	0.0	0.0	0.0	0.0123457	
Leaden/Satin Flycatcher (<em class="sci">Myiagra rubecula/cyanoleuca</em>)	0.015625	0.0	0.0	0.0	0.025641	0.0	0.0	0.0	0.0	0.0	0.0	0.0204082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Restless Flycatcher (<em class="sci">Myiagra inquieta</em>)	0.046875	0.0	0.1	0.0377358	0.0512821	0.0	0.0	0.0588235	0.1	0.1363636	0.0	0.122449	0.0	0.0	0.0	0.0487805	0.05	0.1515152	0.0526316	0.0285714	0.0714286	0.09375	0.0	0.0243902	0.1428571	0.0555556	0.0	0.0909091	0.0	0.0454545	0.0909091	0.0925926	0.0232558	0.097561	0.0526316	0.0625	0.0853659	0.0833333	0.115942	0.0934579	0.1777778	0.0816327	0.0322581	0.0	0.0	0.0857143	0.0434783	0.0864198	
White-winged Chough (<em class="sci">Corcorax melanorhamphos</em>)	0.125	0.1034483	0.0333333	0.0754717	0.1282051	0.027027	0.0555556	0.0588235	0.05	0.0	0.0740741	0.1020408	0.0645161	0.0810811	0.0638298	0.0487805	0.175	0.1212121	0.1052632	0.0285714	0.0238095	0.0625	0.0588235	0.0731707	0.0	0.1666667	0.1764706	0.0909091	0.1304348	0.1818182	0.1363636	0.1851852	0.0465116	0.2195122	0.1842105	0.0015	0.1707317	0.1666667	0.1884058	0.1495327	0.1111111	0.1428571	0.0	0.0740741	0.05	0.0857143	0.0869565	0.1358025	
Torresian Crow (<em class="sci">Corvus orru</em>)	0.0	0.0015	0.0	0.0	0.0	0.027027	0.0	0.0	0.0	0.0015	0.0	0.0408163	0.0	0.0	0.0425532	0.0243902	0.025	0.030303	0.0	0.0	0.0238095	0.0015	0.0	0.0243902	0.0	0.0277778	0.0	0.0454545	0.0	0.0	0.0	0.0185185	0.0	0.0	0.0263158	0.0416667	0.0	0.0	0.0	0.0186916	0.0222222	0.0	0.0	0.0	0.0	0.0285714	0.0434783	0.0493827	
Australian Raven (<em class="sci">Corvus coronoides</em>)	0.40625	0.2068966	0.3666667	0.3773585	0.2564103	0.3783784	0.2222222	0.3823529	0.25	0.3181818	0.4444444	0.5102041	0.4516129	0.4864865	0.3829787	0.4634146	0.45	0.5151515	0.5263158	0.4285714	0.2619048	0.53125	0.3823529	0.5609756	0.4285714	0.4166667	0.5882353	0.5	0.5217391	0.2727273	0.5454545	0.5555556	0.5348837	0.4390244	0.5526316	0.3958333	0.4512195	0.5625	0.4057971	0.3084112	0.3777778	0.4693878	0.4516129	0.5555556	0.2	0.3142857	0.3043478	0.3209877	
Little Raven (<em class="sci">Corvus mellori</em>)	0.046875	0.0689655	0.1333333	0.0015	0.0015	0.027027	0.0	0.0588235	0.0015	0.0	0.0	0.0015	0.0	0.1081081	0.0212766	0.0	0.075	0.0	0.0	0.0	0.0238095	0.0625	0.0294118	0.1219512	0.0	0.0555556	0.0588235	0.0015	0.1304348	0.0015	0.0	0.037037	0.0232558	0.0015	0.0263158	0.0	0.0243902	0.0416667	0.0	0.0015	0.0666667	0.0408163	0.0645161	0.1111111	0.0015	0.0	0.0	0.0246914	
Forest Raven (<em class="sci">Corvus tasmanicus</em>)	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0208333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
raven sp. (<em class="sci">Corvus sp. (raven sp.)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
crow/raven sp. (<em class="sci">Corvus sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0238095	0.0	0.0	0.0	0.0	0.0555556	0.0294118	0.0	0.0	0.0	0.0	0.0	0.0232558	0.0243902	0.0	0.0	0.0365854	0.0	0.0	0.0093458	0.0	0.0	0.0	0.0	0.0	0.0015	0.0434783	0.0015	
Red-capped Robin (<em class="sci">Petroica goodenovii</em>)	0.015625	0.0	0.0666667	0.0	0.025641	0.0	0.0	0.0	0.0	0.0	0.037037	0.0	0.0	0.0	0.0212766	0.0	0.0	0.0	0.0	0.0	0.0	0.03125	0.0	0.0	0.047619	0.0277778	0.0	0.0454545	0.0	0.0	0.0454545	0.0	0.0465116	0.0243902	0.0	0.0416667	0.0243902	0.0208333	0.0144928	0.0093458	0.0444444	0.0204082	0.0	0.0	0.05	0.0	0.0	0.037037	
Rose Robin (<em class="sci">Petroica rosea</em>)	0.015625	0.0	0.0	0.0	0.0	0.0540541	0.0277778	0.0	0.0	0.0909091	0.0	0.0	0.0	0.0	0.0212766	0.0	0.125	0.030303	0.0526316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0588235	0.0	0.0	0.0	0.0454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0144928	0.0093458	0.0	0.0	0.0322581	0.037037	0.0	0.0857143	0.0	0.0	
Flame Robin (<em class="sci">Petroica phoenicea</em>)	0.0625	0.0	0.0	0.0015	0.025641	0.0	0.1111111	0.0294118	0.05	0.0454545	0.0	0.0	0.0	0.027027	0.0425532	0.0487805	0.025	0.0606061	0.0	0.0	0.0238095	0.0	0.0294118	0.0	0.0	0.0555556	0.0882353	0.1363636	0.0	0.0454545	0.0	0.0555556	0.0	0.0	0.0015	0.0015	0.0	0.0015	0.0289855	0.0	0.0	0.0204082	0.0015	0.0740741	0.0	0.2	0.0	0.037037	
Scarlet Robin (<em class="sci">Petroica boodang</em>)	0.0	0.0	0.0	0.0	0.0512821	0.0	0.0	0.0294118	0.05	0.0454545	0.0	0.0204082	0.0	0.027027	0.0212766	0.0243902	0.025	0.0	0.0526316	0.0285714	0.0238095	0.03125	0.0588235	0.0	0.047619	0.0277778	0.0	0.0454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Jacky Winter (<em class="sci">Microeca fascinans</em>)	0.046875	0.1034483	0.1	0.0754717	0.0769231	0.0540541	0.0555556	0.0882353	0.0	0.0909091	0.2222222	0.122449	0.0	0.027027	0.0851064	0.0731707	0.025	0.1515152	0.1578947	0.1714286	0.0952381	0.125	0.1764706	0.1707317	0.0	0.0833333	0.0294118	0.0909091	0.0869565	0.3636364	0.1363636	0.1481481	0.1627907	0.195122	0.0526316	0.0625	0.195122	0.125	0.1884058	0.1308411	0.2	0.122449	0.1612903	0.0740741	0.05	0.1142857	0.0	0.0493827	
Hooded Robin (<em class="sci">Melanodryas cucullata</em>)	0.015625	0.0	0.0666667	0.0188679	0.0512821	0.0	0.0	0.0294118	0.0	0.0454545	0.0	0.0204082	0.0	0.0	0.0	0.0015	0.025	0.030303	0.0526316	0.0285714	0.0714286	0.0	0.0	0.0731707	0.0	0.0277778	0.0	0.0909091	0.0	0.0909091	0.0454545	0.0185185	0.0232558	0.097561	0.0263158	0.0	0.0365854	0.0416667	0.0289855	0.046729	0.0222222	0.0204082	0.0	0.0	0.0	0.0	0.0	0.0	
